open-time,open,high,low,close,volume,trades
1587592800,1.0014,1.0016,1.0011,1.0011,30735.39494782,75
1587593700,1.0011,1.0015,1.0011,1.0015,28894.30527134,22
1587594600,1.0016,1.0016,1.0013,1.0013,32241.10013661,19
1587595500,1.0016,1.0016,1.0015,1.0016,35761.32881328,10
1587596400,1.0016,1.0016,1.0011,1.0016,7117.16550275,12
1587597300,1.0015,1.0016,1.0012,1.0016,31595.633832,12
1587598200,1.0016,1.0016,1.0013,1.0016,14362.70961988,9
1587599100,1.0012,1.0014,1.0012,1.0014,2335.69863145,14
1587600000,1.0012,1.0016,1.0012,1.0014,61359.42004856,43
1587600900,1.0012,1.0015,1.0012,1.0015,4190.60336811,15
1587601800,1.0012,1.0015,1.0012,1.0012,2205.0375331,8
1587602700,1.0012,1.0015,1.0012,1.0015,25034.93191334,20
1587603600,1.0012,1.0015,1.0012,1.0014,26675.73363304,28
1587604500,1.0012,1.0014,1.0012,1.0012,39134.79390578,38
1587605400,1.0012,1.0015,1.0011,1.0012,162067.98023681,175
1587606300,1.0012,1.0016,1.0011,1.0013,45013.99841103,75
1587607200,1.0011,1.0016,1.0011,1.0011,41293.39010719,61
1587608100,1.0011,1.0014,1.001,1.0012,21031.63118933,53
1587609000,1.0014,1.0014,1.001,1.001,47502.7115638,50
1587609900,1.0012,1.0013,1.001,1.001,7214.67987984,12
1587610800,1.0012,1.0014,1.001,1.001,18943.12992421,20
1587611700,1.001,1.0014,1.001,1.0014,17238.09848105,26
1587612600,1.0013,1.0013,1.001,1.001,1565.68392581,7
1587613500,1.001,1.0015,1.001,1.0015,70388.14632082,52
1587614400,1.0015,1.0016,1.001,1.001,16932.6696895,24
1587615300,1.0013,1.0013,1.001,1.001,17048.75970637,28
1587616200,1.001,1.0013,1.001,1.001,15806.29793908,42
1587617100,1.0013,1.0013,1.001,1.001,19054.87471048,17
1587618000,1.001,1.0015,1.001,1.0015,21583.81012456,13
1587618900,1.0015,1.0015,1.001,1.0013,18446.42262744,22
1587619800,1.001,1.0015,1.001,1.001,2594.04248809,17
1587620700,1.001,1.0014,1.001,1.001,44118.81015568,63
1587621600,1.001,1.0014,1.0009,1.0009,123800.17775237,195
1587622500,1.0012,1.0013,1.0008,1.0008,51619.39604211,61
1587623400,1.0008,1.0013,1.0008,1.0013,18309.33748903,17
1587624300,1.0008,1.0009,1.0008,1.0008,21319.36225645,26
1587625200,1.0012,1.0012,1.0008,1.001,13709.2659409,49
1587626100,1.001,1.0012,1.0006,1.001,135573.7457494001,162
1587627000,1.001,1.0013,1.0007,1.0012,29838.56479989,46
1587627900,1.001,1.001,1.0007,1.0007,8948.58365197,17
1587628800,1.0007,1.0012,1.0006,1.0012,17241.04721275,46
1587629700,1.0008,1.0012,1.0007,1.001,17568.74292593,45
1587630600,1.0011,1.0012,1.0009,1.001,25122.58321613,50
1587631500,1.0012,1.0013,1.001,1.0012,39800.62865632,57
1587632400,1.0013,1.0013,1.0009,1.0009,17615.58238665,71
1587633300,1.0012,1.0013,1.0008,1.0008,21928.80375244,13
1587634200,1.0009,1.0015,1.0009,1.0015,40082.69066243,24
1587635100,1.0014,1.0014,1.0009,1.0009,13785.20959745,35
1587636000,1.0009,1.0015,1.0008,1.0012,61454.71370459,75
1587636900,1.0012,1.0013,1.0008,1.0008,82299.75043141,46
1587637800,1.0013,1.0013,1.0008,1.0013,3525.03371038,13
1587638700,1.0013,1.0015,1.0008,1.0012,26615.47321819,32
1587639600,1.0008,1.0014,1.0007,1.0013,28387.32847345,38
1587640500,1.0013,1.0014,1.0009,1.0011,13934.95466401,32
1587641400,1.001,1.0013,1.0008,1.0011,45712.30518783,49
1587642300,1.0011,1.0015,1.001,1.0011,139786.85039606,71
1587643200,1.0011,1.0014,1.001,1.0013,30286.05133417,39
1587644100,1.001,1.0014,1.001,1.0014,36411.32175621,50
1587645000,1.0012,1.0015,1.0012,1.0015,72861.70797785,78
1587645900,1.0015,1.0016,1.0013,1.0016,81095.01031053,81
1587646800,1.0015,1.0016,1.0013,1.0014,64443.00135071,50
1587647700,1.0015,1.0016,1.0014,1.0016,107653.96171383,85
1587648600,1.0016,1.0017,1.0013,1.0017,242041.3968632301,239
1587649500,1.0017,1.0017,1.0015,1.0017,228846.5287463098,227
1587650400,1.0017,1.0019,1.0015,1.0019,394811.7453449897,596
1587651300,1.0019,1.002,1.0011,1.0013,631631.5030193606,904
1587652200,1.0011,1.0019,1.0011,1.0013,222248.0433112,199
1587653100,1.0017,1.0017,1.0012,1.0016,88144.1110101,90
1587654000,1.0016,1.0016,1.0012,1.0012,98791.47249438,128
1587654900,1.0015,1.0016,1.0012,1.0012,67604.47400241,80
1587655800,1.0012,1.0016,1.0012,1.0015,92654.28634964,76
1587656700,1.0015,1.0016,1.0011,1.0014,54958.28464383,82
1587657600,1.0011,1.0018,1.0011,1.0018,161877.8798530598,227
1587658500,1.0018,1.0018,1.0013,1.0016,35536.98571616,78
1587659400,1.0013,1.0018,1.0012,1.0016,60921.44587491,118
1587660300,1.0016,1.0016,1.0012,1.0012,110019.94304312,82
1587661200,1.0012,1.0016,1.0011,1.0011,51659.40873096,26
1587662100,1.0011,1.0013,1.001,1.001,134056.46081617,76
1587663000,1.001,1.0013,1.001,1.001,24774.00884461,30
1587663900,1.001,1.0014,1.001,1.0012,128986.3452382,96
1587664800,1.0014,1.0015,1.001,1.0011,52351.18049043,124
1587665700,1.0011,1.0014,1.001,1.001,13631.56648318,52
1587666600,1.001,1.0013,1.0009,1.0011,28940.65301412,43
1587667500,1.0009,1.0013,1.0009,1.0009,39700.06558119,47
1587668400,1.0009,1.0013,1.0009,1.0013,9570.77146537,32
1587669300,1.0013,1.0013,1.0009,1.001,42999.24197785,33
1587670200,1.001,1.0014,1.0009,1.0014,39156.47848656,61
1587671100,1.0014,1.0014,1.0012,1.0014,2942.6857054,19
1587672000,1.0012,1.0014,1.0009,1.0012,92595.741657,77
1587672900,1.0012,1.0013,1.0009,1.001,30929.11457054,49
1587673800,1.0011,1.0013,1.0009,1.001,48108.6129212,36
1587674700,1.001,1.0014,1.0008,1.0012,135142.09577623,108
1587675600,1.001,1.0014,1.0007,1.0013,98648.70686915,101
1587676500,1.0011,1.0014,1.0009,1.0011,44489.03190512,49
1587677400,1.0011,1.0014,1.0011,1.0013,104545.80546222,56
1587678300,1.0013,1.0017,1.0009,1.0017,168803.07274837,263
1587679200,1.0017,1.0017,1.0011,1.0017,61530.98672024,44
1587680100,1.0017,1.0017,1.001,1.001,141906.7336117501,156
1587681000,1.0012,1.0015,1.0012,1.0012,33979.90536845,30
1587681900,1.0014,1.0016,1.0013,1.0015,23894.17509758,25
1587682800,1.0012,1.0015,1.0008,1.0012,93032.9235101299,128
1587683700,1.0012,1.0013,1.0008,1.0008,11619.9619761,19
1587684600,1.0012,1.0014,1.0007,1.0007,60035.59699562,112
1587685500,1.001,1.0011,1.0007,1.0007,30202.32485597,42
1587686400,1.0009,1.0011,1.0007,1.0009,30928.6893894,51
1587687300,1.0009,1.0011,1.0007,1.0008,30712.39145728,63
1587688200,1.0008,1.0011,1.0007,1.0011,13917.80813853,27
1587689100,1.0007,1.0012,1.0007,1.0008,22953.80858945,32
1587690000,1.0012,1.0012,1.0007,1.0007,62034.63975291,68
1587690900,1.0007,1.001,1.0007,1.0007,41575.99984003,49
1587691800,1.0007,1.0011,1.0007,1.001,41214.22501461,83
1587692700,1.001,1.0011,1.0006,1.0006,37260.09493611,86
1587693600,1.0006,1.0012,1.0006,1.0012,52843.11538016,85
1587694500,1.0011,1.0012,1.0007,1.0008,28195.47095462,35
1587695400,1.0011,1.0011,1.0007,1.0009,6568.94253153,9
1587696300,1.0009,1.0011,1.0007,1.0007,24708.2414851,54
1587697200,1.001,1.0012,1.0008,1.0012,27389.44070103,43
1587698100,1.0008,1.0012,1.0008,1.0009,34830.20845309,53
1587699000,1.0009,1.0013,1.0007,1.001,233697.12516091,103
1587699900,1.001,1.001,1.0005,1.0008,148350.3519203799,70
1587700800,1.0005,1.0009,1.0005,1.0005,125211.52953358,40
1587701700,1.0005,1.0008,1.0004,1.0005,18432.64187023,43
1587702600,1.0005,1.0007,1.0004,1.0004,60887.18075712,37
1587703500,1.0004,1.0008,1.0004,1.0005,71473.5026992301,61
1587704400,1.0005,1.0008,1.0004,1.0006,80138.64814336,100
1587705300,1.0004,1.0008,1.0004,1.0004,143089.08971956,72
1587706200,1.0004,1.0007,1.0003,1.0007,66481.87692608,30
1587707100,1.0003,1.0007,1.0003,1.0005,49999.76959151,56
1587708000,1.0004,1.0005,1.0002,1.0002,100064.54401202,42
1587708900,1.0005,1.0005,1.0002,1.0005,17071.80124965,19
1587709800,1.0001,1.0004,1.0001,1.0004,18111.65171218,18
1587710700,1.0002,1.0005,1.0002,1.0005,70482.2681885,32
1587711600,1.0004,1.0009,1.0004,1.0009,66603.0762259,159
1587712500,1.0009,1.0012,1.0007,1.0011,85625.84610918,150
1587713400,1.0011,1.0014,1.0007,1.0014,69945.97405788,153
1587714300,1.0014,1.0014,1.001,1.0013,93557.0701107,79
1587715200,1.001,1.0014,1.0008,1.0008,64646.23069231,79
1587716100,1.0008,1.0011,1.0005,1.0009,79062.8499109101,112
1587717000,1.0009,1.0012,1.0006,1.0006,35734.0476637,58
1587717900,1.001,1.0011,1.0006,1.0007,88118.63992744,80
1587718800,1.0007,1.001,1.0006,1.0006,40352.32326559,48
1587719700,1.0006,1.0011,1.0005,1.0005,53625.9650354,96
1587720600,1.0005,1.001,1.0004,1.0007,118218.4939068199,156
1587721500,1.0008,1.0008,1.0002,1.0004,59247.26507879,60
1587722400,1.0003,1.0007,1.0003,1.0003,82245.92296083,63
1587723300,1.0003,1.0007,1.0003,1.0003,54645.41654393,84
1587724200,1.0004,1.0007,1.0,1.0005,503016.5667132499,240
1587725100,1.0005,1.0005,1.0,1.0003,28422.91402962,44
1587726000,1.0001,1.0005,1.0001,1.0003,77087.90295753,137
1587726900,1.0003,1.0006,1.0002,1.0002,100055.71444066,126
1587727800,1.0001,1.0003,1.0001,1.0001,99061.0754947,112
1587728700,1.0001,1.0005,1.0,1.0,96874.84565645,109
1587729600,1.0001,1.0004,1.0,1.0,90838.08792707,125
1587730500,1.0003,1.0005,1.0,1.0002,16415.72046796,45
1587731400,1.0002,1.0006,1.0,1.0004,29076.11276815,63
1587732300,1.0002,1.0007,1.0,1.0001,66455.90360055,62
1587733200,1.0001,1.0008,1.0,1.0005,40249.81628431,112
1587734100,1.0005,1.0007,1.0002,1.0006,17610.7533215,56
1587735000,1.0006,1.0008,1.0003,1.0003,7197.3618832,39
1587735900,1.0008,1.001,1.0004,1.0005,73047.8040794101,123
1587736800,1.0005,1.001,1.0004,1.0009,26219.64391085,91
1587737700,1.0004,1.0009,0.9999,1.0003,299268.0110753099,238
1587738600,1.0003,1.0007,0.9999,1.0007,27901.41743925,95
1587739500,1.0004,1.0015,1.0,1.0004,301101.4511678501,243
1587740400,1.0008,1.0009,1.0,1.0007,73021.12266938,94
1587741300,1.0009,1.0009,1.0003,1.0009,32966.37244287,54
1587742200,1.0005,1.0013,1.0004,1.0012,89007.98148642,140
1587743100,1.0012,1.0012,1.0004,1.0007,21902.65876954,109
1587744000,1.0007,1.0012,1.0006,1.0006,11321.0819366,53
1587744900,1.001,1.0013,1.0006,1.0006,23065.60308179,84
1587745800,1.0006,1.0012,1.0006,1.0009,5972.1350149,30
1587746700,1.0012,1.0013,1.001,1.001,8398.09474052,18
1587747600,1.0009,1.0013,1.0009,1.0009,6341.19897569,32
1587748500,1.0009,1.0014,1.0008,1.0014,31572.07663884,70
1587749400,1.0014,1.0014,1.0008,1.0014,19536.19521186,80
1587750300,1.0014,1.0014,1.0009,1.0014,8857.80278626,44
1587751200,1.0014,1.0014,1.0007,1.0014,29683.06404395,90
1587752100,1.0011,1.0014,1.001,1.0012,25273.37506964,61
1587753000,1.0014,1.0014,1.0009,1.001,37009.90147732,97
1587753900,1.0013,1.0014,1.001,1.0013,23869.87655121,58
1587754800,1.0013,1.0014,1.0009,1.001,40578.64682949,86
1587755700,1.0014,1.0014,1.0007,1.001,56309.91411283,96
1587756600,1.0006,1.0013,1.0006,1.0013,17349.08884005,38
1587757500,1.0013,1.0014,1.0008,1.0014,42444.01802406,73
1587758400,1.001,1.0014,1.001,1.0014,25082.9641062,30
1587759300,1.0014,1.0015,1.001,1.0012,45253.51487365,44
1587760200,1.0015,1.0015,1.0011,1.0011,29667.9054941,46
1587761100,1.0011,1.0011,1.0006,1.0006,38857.12491622,97
1587762000,1.001,1.0011,1.001,1.0011,40152.40602055,29
1587762900,1.0008,1.0015,1.0008,1.0015,102143.55890876,69
1587763800,1.0015,1.0015,1.0013,1.0015,9364.321416,21
1587764700,1.0015,1.0015,1.0006,1.0008,49235.47804377,101
1587765600,1.0012,1.0012,1.0006,1.0006,9151.94539575,32
1587766500,1.001,1.0015,1.0008,1.0015,55876.94267455,69
1587767400,1.0015,1.0015,1.001,1.0015,46696.48735617,65
1587768300,1.0014,1.0015,1.0008,1.0012,24082.28415353,42
1587769200,1.001,1.0012,1.0006,1.0012,15656.09569598,27
1587770100,1.0011,1.0015,1.0008,1.0012,45130.18469458,57
1587771000,1.0012,1.0012,1.0009,1.0009,8051.80347318,18
1587771900,1.0011,1.0015,1.0011,1.0015,983.18172556,6
1587772800,1.0013,1.0014,1.0007,1.0007,39891.47169055,89
1587773700,1.0006,1.0009,1.0006,1.0007,15295.61446172,31
1587774600,1.001,1.0012,1.0007,1.0012,10032.52273214,22
1587775500,1.0007,1.0013,1.0007,1.0007,60404.76566347,107
1587776400,1.0007,1.001,1.0006,1.001,48191.92050025,71
1587777300,1.001,1.0012,1.0006,1.0011,35265.01627479,72
1587778200,1.0011,1.0012,1.0009,1.0009,16195.6466056,15
1587779100,1.0012,1.0012,1.0009,1.0012,9409.55985705,13
1587780000,1.0013,1.0014,1.0009,1.0009,16313.9525082,16
1587780900,1.0009,1.0014,1.0009,1.0014,26945.88338643,37
1587781800,1.0014,1.0014,1.001,1.001,22292.46332732,18
1587782700,1.0013,1.0013,1.001,1.0013,2828.15047079,12
1587783600,1.0014,1.0014,1.001,1.001,13386.89494021,13
1587784500,1.001,1.0012,1.0009,1.001,14912.29417819,20
1587785400,1.001,1.0014,1.0009,1.0014,64882.41338354,90
1587786300,1.0014,1.0014,1.0012,1.0012,15886.61932439,21
1587787200,1.0012,1.0014,1.001,1.0012,22371.95022103,47
1587788100,1.0011,1.0014,1.0009,1.0009,4527.88690009,20
1587789000,1.0009,1.0014,1.0009,1.001,8953.70884523,20
1587789900,1.001,1.0014,1.0009,1.0012,29240.97222745,46
1587790800,1.001,1.0013,1.0009,1.0012,49430.65216116,136
1587791700,1.0011,1.0014,1.0008,1.0013,85988.11898898,152
1587792600,1.0014,1.0014,1.0009,1.0013,34736.94945192,40
1587793500,1.0012,1.0013,1.0008,1.0011,19040.15202008,52
1587794400,1.0008,1.0014,1.0008,1.0013,147947.7266402899,182
1587795300,1.0012,1.0014,1.0008,1.0009,47383.54847958,72
1587796200,1.001,1.0011,1.0008,1.0011,13159.65457429,26
1587797100,1.0009,1.0013,1.0007,1.0008,52273.66332556,90
1587798000,1.0012,1.0015,1.0007,1.001,136821.63835631,162
1587798900,1.0011,1.0014,1.001,1.0014,19414.82449976,55
1587799800,1.0014,1.0014,1.0009,1.0013,14042.38100488,47
1587800700,1.0009,1.0013,1.0008,1.0008,16703.04251243,20
1587801600,1.0008,1.0012,1.0008,1.0009,50749.34484169,46
1587802500,1.0008,1.001,1.0005,1.0007,269641.14747192,97
1587803400,1.0005,1.0008,1.0002,1.0005,151653.6421083701,47
1587804300,1.0003,1.0007,1.0001,1.0003,239240.9039388402,134
1587805200,1.0003,1.0007,1.0003,1.0004,88997.21780118,69
1587806100,1.0002,1.0005,1.0002,1.0005,13648.61015065,27
1587807000,1.0005,1.0007,1.0003,1.0007,31618.21294924,39
1587807900,1.0007,1.0007,1.0004,1.0007,46159.19412572,62
1587808800,1.0007,1.0008,1.0005,1.0008,21295.88077954,49
1587809700,1.0008,1.0008,1.0004,1.0004,17192.95031134,19
1587810600,1.0003,1.0006,1.0002,1.0002,28410.62227405,63
1587811500,1.0006,1.0007,1.0001,1.0004,60625.53022463,63
1587812400,1.0007,1.0008,1.0007,1.0008,30168.07442006,37
1587813300,1.0008,1.0008,1.0003,1.0006,62259.94718418,82
1587814200,1.0006,1.0006,1.0004,1.0006,4967.97304291,18
1587815100,1.0005,1.0007,1.0003,1.0007,22972.64283327,24
1587816000,1.0007,1.0007,1.0006,1.0006,545.35103503,5
1587816900,1.0007,1.0007,1.0007,1.0007,926.9732196,7
1587817800,1.0007,1.0007,1.0007,1.0007,2096.39880868,9
1587818700,1.0004,1.0007,1.0004,1.0006,26935.53514979,21
1587819600,1.0005,1.0008,1.0004,1.0005,42052.74472325,50
1587820500,1.0005,1.0008,1.0005,1.0006,97141.63161745,78
1587821400,1.0007,1.0008,1.0006,1.0008,26216.32413489,22
1587822300,1.0009,1.001,1.0004,1.0008,70813.96500523,99
1587823200,1.0007,1.001,1.0006,1.001,165063.46729368,150
1587824100,1.001,1.001,1.0006,1.0008,38808.98146816,90
1587825000,1.0008,1.0012,1.0006,1.001,54206.44367882,108
1587825900,1.001,1.001,1.0005,1.0009,58312.43688585,88
1587826800,1.0009,1.0012,1.0005,1.0012,18273.32520875,50
1587827700,1.0012,1.0012,1.0009,1.0011,150776.87581743,187
1587828600,1.0011,1.0012,1.0007,1.0011,149865.9320688601,177
1587829500,1.0011,1.0014,1.0004,1.001,319436.7148849196,523
1587830400,1.0004,1.001,1.0001,1.0005,181835.5284867501,354
1587831300,1.0002,1.0006,1.0002,1.0003,49364.13744551,63
1587832200,1.0005,1.0006,1.0002,1.0003,4923.09190721,32
1587833100,1.0005,1.0006,1.0003,1.0005,54203.73646433,36
1587834000,1.0006,1.0007,1.0003,1.0006,63802.78387955,42
1587834900,1.0006,1.0006,1.0004,1.0004,10989.54594326,22
1587835800,1.0006,1.0007,1.0003,1.0003,67903.01380552,56
1587836700,1.0005,1.0005,1.0002,1.0005,10403.84716555,14
1587837600,1.0005,1.0006,1.0004,1.0006,22758.99451081,26
1587838500,1.0006,1.0006,1.0006,1.0006,13234.69530629,17
1587839400,1.0006,1.0006,1.0004,1.0004,11143.35557218,9
1587840300,1.0004,1.0006,1.0002,1.0006,54263.34164719,41
1587841200,1.0006,1.0006,1.0002,1.0005,10987.92695254,29
1587842100,1.0005,1.0005,1.0005,1.0005,3471.38514694,5
1587843000,1.0005,1.0005,1.0002,1.0005,3482.5883914,22
1587843900,1.0002,1.0006,1.0002,1.0002,9479.49112124,33
1587844800,1.0006,1.0006,1.0002,1.0002,5681.1711512,15
1587845700,1.0006,1.0006,1.0003,1.0003,3654.45545402,17
1587846600,1.0003,1.0006,1.0003,1.0005,32386.3802243,38
1587847500,1.0004,1.0007,1.0004,1.0007,81386.56453332,90
1587848400,1.0007,1.0007,1.0004,1.0005,37749.43586318,55
1587849300,1.0007,1.0007,1.0005,1.0007,26312.39727883,43
1587850200,1.0007,1.001,1.0006,1.0007,112042.13123667,88
1587851100,1.0006,1.001,1.0002,1.0006,77035.55491116,105
1587852000,1.0008,1.0009,1.0007,1.0007,10913.63825038,23
1587852900,1.0008,1.0009,1.0007,1.0009,2335.85433272,11
1587853800,1.0007,1.001,1.0007,1.001,17949.22694271,15
1587854700,1.001,1.001,1.0006,1.0006,6156.6680543,15
1587855600,1.0008,1.0009,1.0005,1.0007,15752.61320084,17
1587856500,1.0005,1.0007,1.0003,1.0005,22979.12646251,31
1587857400,1.0007,1.0009,1.0003,1.0007,5740.07822514,11
1587858300,1.0007,1.001,1.0003,1.0009,11298.69032,36
1587859200,1.001,1.001,1.0005,1.0008,40234.7248476,45
1587860100,1.0008,1.0009,1.0004,1.0004,34053.39372365,84
1587861000,1.0009,1.0009,1.0004,1.0009,76977.62801364,140
1587861900,1.0005,1.001,1.0005,1.0005,7504.53516692,21
1587862800,1.0009,1.001,1.0005,1.0005,12208.76753655,26
1587863700,1.001,1.001,1.001,1.001,173.82268301,1
1587864600,1.0009,1.001,1.0009,1.001,5813.96958998,24
1587865500,1.001,1.001,1.0006,1.0006,11459.814452,18
1587866400,1.001,1.001,1.0006,1.0006,2765.71526551,10
1587867300,1.001,1.001,1.0004,1.0005,297.91425462,5
1587868200,1.0005,1.001,1.0005,1.001,1865.48175054,7
1587869100,1.001,1.001,1.0004,1.0004,8437.40978343,12
1587870000,1.001,1.001,1.0004,1.0004,3579.43271836,14
1587870900,1.001,1.001,1.0003,1.0003,38784.63435477,17
1587871800,1.0005,1.0009,1.0005,1.0009,12361.52056672,23
1587872700,1.0009,1.001,1.0004,1.0009,6070.60901186,27
1587873600,1.0009,1.001,1.0006,1.0006,7010.00677027,45
1587874500,1.001,1.001,1.0006,1.0006,3054.57545945,17
1587875400,1.001,1.001,1.001,1.001,173.66767209,1
1587876300,1.0006,1.0006,1.0006,1.0006,276.62639323,3
1587877200,1.001,1.001,1.0006,1.001,20657.58993664,31
1587878100,1.001,1.001,1.0006,1.0006,41057.98049149,89
1587879000,1.0005,1.001,1.0005,1.001,21353.72136507,59
1587879900,1.0006,1.001,1.0006,1.0007,2155.11903084,16
1587880800,1.0007,1.001,1.0006,1.0006,8796.0330815,29
1587881700,1.001,1.001,1.0005,1.0006,10710.86608206,47
1587882600,1.001,1.001,1.0006,1.0006,4657.85175782,14
1587883500,1.001,1.001,1.0006,1.001,3570.0678876,18
1587884400,1.0006,1.001,1.0006,1.0007,7198.50452606,14
1587885300,1.001,1.001,1.0006,1.001,8077.44191515,29
1587886200,1.001,1.001,1.0008,1.0008,9423.37626657,37
1587887100,1.0007,1.0011,1.0007,1.0007,896.71138345,5
1587888000,1.0009,1.001,1.0008,1.0008,3523.52722985,7
1587888900,1.0008,1.0011,1.0007,1.0007,15754.15373412,26
1587889800,1.0009,1.0011,1.0007,1.0007,24885.07246243,24
1587890700,1.0007,1.0009,1.0005,1.0008,203533.50977397,52
1587891600,1.0004,1.0008,1.0004,1.0006,55807.88055844,14
1587892500,1.0006,1.0008,1.0006,1.0008,21599.26469183,39
1587893400,1.0007,1.0009,1.0005,1.0009,208139.93661445,78
1587894300,1.0009,1.0009,1.0006,1.0009,23524.78078055,49
1587895200,1.0009,1.001,1.0005,1.0009,23959.12949345,95
1587896100,1.0009,1.0012,1.0005,1.0006,28569.37567599,65
1587897000,1.001,1.0011,1.0007,1.0008,20469.07793959,31
1587897900,1.0011,1.0012,1.0007,1.0007,49404.38112045,86
1587898800,1.0007,1.0012,1.0007,1.0011,170730.6590491101,39
1587899700,1.0012,1.0012,1.0006,1.001,44394.11744576,97
1587900600,1.0007,1.0008,1.0007,1.0007,3036.20610148,9
1587901500,1.001,1.0011,1.0006,1.0007,20852.6043396,60
1587902400,1.0008,1.0009,1.0006,1.0006,46487.13816161,66
1587903300,1.0006,1.0011,1.0006,1.0008,147893.6018338801,80
1587904200,1.0007,1.001,1.0007,1.0007,2028.20102103,11
1587905100,1.001,1.0011,1.0007,1.0008,13544.78525249,29
1587906000,1.0008,1.0011,1.0006,1.0009,71173.06322753,89
1587906900,1.0009,1.0011,1.0006,1.0006,67096.23772021,95
1587907800,1.0008,1.0009,1.0006,1.0007,45758.80380213,78
1587908700,1.0009,1.0011,1.0006,1.001,46731.56209676,87
1587909600,1.001,1.001,1.0006,1.0009,54937.24479975,96
1587910500,1.0009,1.001,1.0006,1.0009,2995.41384565,16
1587911400,1.001,1.001,1.0006,1.0006,16051.38052831,48
1587912300,1.0006,1.0011,1.0006,1.001,32904.17075727,63
1587913200,1.001,1.0011,1.0005,1.0005,101277.28651014,243
1587914100,1.0008,1.001,1.0003,1.0005,68124.98473096,138
1587915000,1.0003,1.0008,1.0003,1.0003,18695.72127362,61
1587915900,1.0003,1.0008,1.0003,1.0008,36514.93601479,66
1587916800,1.0008,1.0008,0.9999,1.0005,221465.3622637801,269
1587917700,1.0005,1.0006,1.0,1.0006,16636.36915625,62
1587918600,1.0004,1.0006,1.0002,1.0006,14354.89706382,25
1587919500,1.0006,1.0007,1.0003,1.0007,20479.89686331,36
1587920400,1.0003,1.0007,1.0003,1.0005,38380.33771248,37
1587921300,1.0003,1.0007,1.0002,1.0006,11093.9052118,27
1587922200,1.0002,1.0007,1.0002,1.0002,1946.74336759,8
1587923100,1.0002,1.0007,1.0002,1.0003,4383.95592672,17
1587924000,1.0006,1.0008,1.0002,1.0007,43406.97340812,63
1587924900,1.0007,1.0008,1.0003,1.0005,13985.17445168,20
1587925800,1.0008,1.0008,1.0003,1.0008,12198.23058612,26
1587926700,1.0008,1.0008,1.0003,1.0008,20169.15819101,26
1587927600,1.0004,1.0009,1.0003,1.0005,31951.95366954,50
1587928500,1.0008,1.0009,1.0004,1.0008,15967.82083732,30
1587929400,1.0005,1.0009,1.0005,1.0006,3843.38145312,19
1587930300,1.0005,1.0009,1.0005,1.0005,11659.3832639,28
1587931200,1.0009,1.001,1.0005,1.0006,164411.02397143,45
1587932100,1.001,1.001,1.0006,1.001,24083.24002189,42
1587933000,1.001,1.001,1.0007,1.001,51372.56971676,77
1587933900,1.001,1.001,1.0006,1.001,7402.04916634,26
1587934800,1.0009,1.001,1.0006,1.001,68533.31479807,113
1587935700,1.001,1.001,1.0006,1.001,34191.23761995,93
1587936600,1.001,1.0011,1.0006,1.001,130774.30847134,188
1587937500,1.0011,1.0013,1.0009,1.0013,56567.15978008,78
1587938400,1.0013,1.0013,1.0009,1.0009,17730.43500026,53
1587939300,1.0009,1.0012,1.0006,1.0006,36042.72803188,56
1587940200,1.001,1.001,1.0007,1.0007,2974.39032574,6
1587941100,1.0007,1.0011,1.0006,1.0011,11411.83188161,30
1587942000,1.0012,1.0012,1.0006,1.0006,7131.92700422,28
1587942900,1.0011,1.0012,1.0006,1.0012,107671.62254866,27
1587943800,1.0012,1.0012,1.0008,1.0012,19523.75196671,44
1587944700,1.0012,1.0012,1.0009,1.0009,23692.116701,58
1587945600,1.0009,1.0012,1.0009,1.0012,108267.05098997,143
1587946500,1.0011,1.0012,1.0008,1.0012,46840.99092781,41
1587947400,1.0011,1.0012,1.0008,1.0012,24792.54573368,43
1587948300,1.0008,1.0012,1.0008,1.001,12543.90507776,27
1587949200,1.0012,1.0012,1.0008,1.0012,18947.6732474,54
1587950100,1.0012,1.0013,1.0007,1.0013,45575.8764546,132
1587951000,1.0013,1.0013,1.0008,1.0008,12733.66878346,25
1587951900,1.0012,1.0013,1.0008,1.0012,12951.64674231,26
1587952800,1.0012,1.0013,1.0008,1.0008,1186.41550084,9
1587953700,1.0013,1.0013,1.0008,1.0008,2356.26456209,3
1587954600,1.0008,1.0013,1.0008,1.0008,402.5956361,4
1587955500,1.0008,1.0008,1.0007,1.0007,1082.56828959,7
1587956400,1.0012,1.0013,1.0009,1.0013,5713.52462449,12
1587957300,1.0013,1.0013,1.0009,1.0013,9101.264387,27
1587958200,1.0009,1.0013,1.0009,1.0013,7445.51715092,24
1587959100,1.0009,1.0012,1.0007,1.0012,17315.90908068,15
1587960000,1.0011,1.0012,1.0007,1.0012,17143.2626751,34
1587960900,1.0012,1.0012,1.0007,1.0012,4807.3368148,11
1587961800,1.0012,1.0012,1.0007,1.0012,9598.65390961,27
1587962700,1.0011,1.0012,1.0007,1.0012,2501.89158481,7
1587963600,1.0007,1.0012,1.0007,1.0012,5602.78473827,23
1587964500,1.0012,1.0013,1.0011,1.0013,12704.18576789,42
1587965400,1.0011,1.0013,1.0011,1.0011,392.19417737,3
1587966300,1.0013,1.0013,1.0008,1.0013,16622.87625755,55
1587967200,1.0013,1.0013,1.0008,1.0013,26773.09679517,43
